TransactionAmount,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TimeSinceLastTransaction,TransactionFrequency,AvgTransactionAmount,AnomalyScore,Anomaly,DBSCAN_Cluster,KMeans_Cluster
3.751253030883659,1,12,111,494,12,1,-0.20653414650785276,0,2.5354842010716334,-0.2067936485059295,2.111035047936481,1.2960566251174566,-0.04875054278767131,2.209724535455514,-1,1,-1,3
-0.3067057872508662,1,28,83,165,99,2,-0.7124745500455638,0,-1.1957614842331725,-0.2067936485059295,0.8626804779029811,0.045552650944169916,1.282351234197446,0.13472029102000319,1,0,-1,0
-0.6964784068521772,1,31,431,292,41,1,0.6929154597814113,0,-0.8955463141511766,-0.2067936485059295,1.5318955899772204,1.6255483466813532,-0.4924511351160437,-0.28476421924824735,1,0,-1,4
-0.007173220390159255,1,23,430,103,94,0,0.8053466605675694,2,-1.1957614842331725,-0.2067936485059295,0.29905318035462936,1.3247259305957402,-0.4924511351160437,0.14452763148736006,1,0,-1,1
-0.915980311904968,1,2,391,95,48,0,-0.03788734532861574,0,-0.29511597398718487,-0.2067936485059295,-1.18794251663505,1.1648137499973052,-0.9361517274444162,-0.2078745094712332,1,0,-1,1
-0.6356674373705629,0,31,153,59,77,0,-1.0497681524040379,3,0.5626416548185177,-0.2067936485059295,-1.0233982365738852,1.0607786010912847,1.282351234197446,-0.6186204279128006,1,0,-1,0
-0.4020505354578143,1,31,104,208,97,1,0.7491310601744904,1,0.34820224761709206,-0.2067936485059295,0.8504579210965678,-0.020164331742398626,0.8386506418690736,1.888625092480702,1,0,-1,0
-0.972577338149265,0,10,467,258,83,2,-0.3751809476870898,1,0.40538608953747224,-0.2067936485059295,0.8277819629686219,-0.3395207612263762,-0.4924511351160437,-1.4978888965672128,1,0,-1,1
-0.6888042338021031,1,27,372,508,19,1,0.7491310601744904,2,-0.35229981590756504,-0.2067936485059295,0.5302125744051844,-1.0730678169476173,-0.4924511351160437,-1.5786750578965196,1,0,-1,4
-0.747696660021199,1,20,269,179,50,2,1.2550714637122016,2,-0.7096988279099411,-0.2067936485059295,-0.8774377810843342,-0.3492516732492934,1.282351234197446,-0.08772388788362824,1,0,-1,0
-0.6733873682997219,1,35,19,121,66,0,-0.9935525520109589,3,0.5769376152986128,-0.2067936485059295,-0.8765608953222632,0.04613974201185691,2.169752418854191,-0.13346764299212224,1,0,-1,0
-0.7645866926715854,1,12,265,522,2,2,0.2431906566367793,1,-0.7382907488701311,-0.2067936485059295,0.29483541111893613,1.324458338948763,1.282351234197446,0.346285259730713,1,0,-1,4
-0.8836734137522004,1,41,660,301,44,1,0.41183745781601633,1,0.7056012596194681,-0.2067936485059295,0.8674084818364878,-0.45295741999370326,-1.823552912101161,-1.8029517595006803,1,0,-1,2
-0.6791429980872776,1,39,18,575,3,0,-0.2627497469009318,0,-1.052801879432222,-0.2067936485059295,-0.9851331982313402,-0.5373346488197888,1.282351234197446,-0.4952216486917762,1,0,-1,3
-0.595240990053208,1,19,266,18,46,2,0.6366998593883324,1,1.7777982956265963,-0.2067936485059295,-0.29605995683768194,0.4788446849870121,-0.9361517274444162,-0.29539418851912635,1,0,-1,0
0.44310203138271864,1,29,127,386,53,0,-1.443277355155591,3,1.8349821375469764,-0.2067936485059295,-1.189209129402486,1.6252225356235857,-0.9361517274444162,3.1710632689374147,1,0,-1,3
-0.5613924053502023,0,38,644,551,0,2,-1.105983752797117,3,0.04798707753509617,-0.2067936485059295,-0.8312679509158669,-0.4717435724103869,-0.04875054278767131,-0.809697703657742,1,0,-1,2
-0.2576458952521779,1,41,7,234,87,2,0.2431906566367793,1,-0.666810946469656,-0.2067936485059295,-0.5120071777117213,0.45913442184803044,1.282351234197446,0.13472029102000319,1,0,-1,0
-0.27974340247225743,0,41,36,464,20,2,-1.274630553976354,3,0.2910184056967119,-0.2067936485059295,-0.8390958229380989,-0.28380717916948817,1.282351234197446,1.1371949233707126,1,0,-1,3
-0.9979637766765191,1,8,522,330,16,1,1.9858742688222286,2,2.335340754350303,6.431744946342571,0.6623761811061241,1.522483557562277,-0.4924511351160437,-0.47660928187647617,-1,1,-1,2
1.8110918969606697,1,7,55,152,41,0,-0.8811213512248008,0,1.2774396788232698,-0.2067936485059295,0.6323543817257394,-0.33067554599676846,-0.04875054278767131,-0.13480768281692862,1,0,-1,0
0.4069237870037976,1,8,666,291,14,2,-0.5438277488663268,1,-0.7525867093502262,-0.2067936485059295,0.7237145965623489,0.9197327742286967,0.3949500495407011,0.04311326467656117,1,0,-1,2
-0.5691693575036256,1,5,279,131,5,1,1.2550714637122016,2,1.9779417423479269,-0.2067936485059295,0.3917851316903854,-0.48105846049414425,-0.9361517274444162,-1.7628235251825266,1,0,-1,0
-0.32455509153251183,0,22,572,577,87,1,0.9177778613537274,0,0.41968205001756725,-0.2067936485059295,0.6481639653775843,-0.4149157687701722,-0.04875054278767131,-0.6238370983741605,1,0,-1,2
-0.10005127011672645,1,24,14,501,16,0,-1.0497681524040379,3,0.7341931805796582,-0.2067936485059295,-1.2762438872782358,-0.08543068530731901,0.3949500495407011,0.8638044477416337,1,0,-1,3
-0.3519971121267503,1,17,583,140,95,2,-1.218414953583275,3,0.14805880089576146,4.772110297630446,-1.2292971670924948,0.6473096779051614,-0.4924511351160437,-0.13673918849544223,1,0,-1,1
-0.5489903935460646,0,34,50,409,27,2,-0.2627497469009318,0,1.4346952441043153,-0.2067936485059295,1.9353938041962395,-0.9223319948816577,0.3949500495407011,1.309021474896645,1,0,-1,3
1.4223128086917345,1,30,556,472,73,1,-0.03788734532861574,0,-1.353017049514218,-0.2067936485059295,0.7722125327891809,-0.3774233387919825,0.3949500495407011,-0.1478168742092138,1,0,-1,2
0.1926293565207,1,25,42,515,34,0,-0.15031854611477377,0,0.333906287136997,-0.2067936485059295,-1.13035009561855,-0.8095751429539675,1.282351234197446,0.9895319384653115,1,0,-1,3
0.7182759507496634,1,42,652,38,62,1,1.5923650660706756,2,0.333906287136997,-0.2067936485059295,0.05570712540604991,1.098797182193157,-0.4924511351160437,-0.6174272817457408,1,0,-1,1
-0.2907065068295062,1,39,108,359,49,1,-0.9935525520109589,1,0.11946687993557138,-0.2067936485059295,0.6489895712705285,1.5225166392461653,0.3949500495407011,-1.5820228991596341,1,0,-1,3
0.22894463970408674,1,7,453,71,77,0,0.35562185742293734,1,0.37679416857728215,-0.2067936485059295,0.7705895249313122,0.91067372508843,-0.04875054278767131,-0.16590706441349756,1,0,-1,1
-0.3510721001966074,1,21,585,294,42,0,0.07454385545754227,0,0.34820224761709206,-0.2067936485059295,0.25302693381971747,0.18692853289634007,-0.9361517274444162,2.56913975416511,1,0,-1,2
-0.22948442093449495,1,33,82,588,75,1,1.9858742688222286,2,1.2059598764227946,-0.2067936485059295,-0.6545575219043286,0.5720219681913449,1.282351234197446,0.2450105136970974,1,0,-1,3
1.5132037957535502,0,40,559,299,25,1,0.7491310601744904,0,-1.038505918952127,-0.2067936485059295,1.7412943715637454,-0.1519222582107172,0.8386506418690736,1.5045878579973926,1,0,-1,2
0.3177800446989184,0,29,266,12,18,0,1.0864246625329645,0,-0.8383624722307964,-0.2067936485059295,0.5080750549030715,0.7796217225786073,-0.04875054278767131,0.20941231116419312,1,0,-1,0
-0.19035984225956334,1,9,587,357,13,2,0.7491310601744904,1,0.062283038015191215,-0.2067936485059295,-0.1875748297061208,-1.0735528336090965,-0.9361517274444162,-0.29539418851912635,1,0,-1,2
-0.1891264930193729,0,35,436,373,7,0,-1.49949295554867,3,2.1637892285891622,-0.2067936485059295,-0.9706184312749513,1.2959305011976328,-1.3798523197727885,-0.6117183716100781,-1,1,-1,4
-0.55693864420507,1,37,28,520,96,0,-1.218414953583275,3,0.8628568249005136,-0.2067936485059295,-0.9836255700790073,-1.2330588930092723,-0.4924511351160437,-1.0809083881204151,1,0,-1,3
-0.733478884057892,1,9,431,401,99,1,0.9177778613537274,2,-0.40948365782794516,6.431744946342571,-0.8626589228019416,-0.4801801635511782,0.8386506418690736,0.025099986921386968,1,0,-1,4
-0.35648513297299905,1,28,148,285,87,1,1.9858742688222286,2,2.1066053866687824,-0.2067936485059295,-0.5601794867695967,1.0421501307797132,-0.04875054278767131,0.7972641917689317,1,0,-1,0
1.0955095197423712,1,18,135,428,34,1,-0.8811213512248008,1,-0.8383624722307964,-0.2067936485059295,0.9774140570876635,1.3055496537160987,0.3949500495407011,-0.3256766739170758,1,0,-1,3
1.6363674212670172,0,0,214,39,35,2,0.8053466605675694,0,-1.1671695632729824,-0.2067936485059295,0.22134623067307557,0.30877098636847045,-0.4924511351160437,-0.2529826576682697,1,0,-1,0
-0.10628653571991167,1,12,217,569,30,0,1.5361494656775965,2,-0.2808200135070898,-0.2067936485059295,0.6570533306907445,0.7790410519693065,-0.4924511351160437,-0.7995131577877947,1,0,-1,3
-0.49400357325423855,1,23,581,188,56,0,0.018328255064463266,1,0.34820224761709206,-0.2067936485059295,-0.11707270163690615,-0.903743679640332,2.169752418854191,0.026242729594129096,1,0,-1,1
2.224640749136764,1,5,18,389,17,1,0.4680530582090954,2,1.8778700189872617,-0.2067936485059295,0.11917621942450057,1.493697595619756,-0.4924511351160437,0.8454394746756854,1,0,-1,3
-1.0020064214082547,1,27,640,252,1,1,-0.6000433492594058,1,-0.42377961830804023,-0.2067936485059295,-0.46697832463132893,0.9384867155321207,0.3949500495407011,-0.8367957270323009,1,0,-1,1
-0.6114800883823827,1,11,77,300,69,0,0.6929154597814113,1,0.1623547613758565,-0.2067936485059295,0.7394421324235907,-0.04858334816494918,-1.3798523197727885,-0.9530223805640805,1,0,-1,3
2.7377140330560077,1,7,228,201,4,2,-1.162199353190196,3,0.39109012905737717,-0.2067936485059295,-1.0308312536038393,-0.941671939039483,-0.4924511351160437,1.3874595612578497,1,0,-1,0
-0.6093902466142822,1,40,430,135,10,1,-0.8249057508317219,1,0.04798707753509617,-0.2067936485059295,-0.4304850057671208,-1.4300290888422074,1.7260518265258185,-0.7807572210674896,1,0,-1,1
-0.65159819838969,1,41,263,131,78,2,0.7491310601744904,0,-1.2529453261535526,-0.2067936485059295,-1.2230846109477624,-0.12368464694290886,-0.4924511351160437,-0.043416966765144324,1,0,-1,0
-0.6224089330385151,1,33,371,315,32,0,0.4680530582090954,2,-0.8955463141511766,-0.2067936485059295,-0.31207209597257823,-1.589679662966737,-0.4924511351160437,-0.6174272817457408,1,0,-1,4
0.48116455932304186,1,30,674,539,24,0,1.2550714637122016,2,1.8206861770668814,-0.2067936485059295,0.06272733948953213,0.46948615955049433,-0.04875054278767131,0.3234567530963856,1,0,-1,2
1.300827908532971,1,15,15,447,14,2,-0.9935525520109589,1,2.392524596270683,-0.2067936485059295,-1.1503389886042428,-0.6119376547341825,0.8386506418690736,1.1766197989151228,1,0,-1,3
-0.00546023533433913,1,19,603,395,84,1,-0.5438277488663268,0,1.8349821375469764,-0.2067936485059295,0.5908766595823898,-0.4811049272014477,-0.04875054278767131,0.07328396427891003,1,0,-1,2
0.005126012310629153,0,4,523,43,33,1,-0.4876121484732478,1,-0.5095553811886104,-0.2067936485059295,0.12844505576920054,-1.6000396710901728,-0.9361517274444162,2.79843248505904,1,0,-1,1
0.5616063375443547,0,10,650,477,67,1,-1.162199353190196,3,-1.0813938003924122,-0.2067936485059295,-0.7997410873766058,-0.4810204818504699,0.3949500495407011,0.27302511689997083,1,0,-1,2
-0.675168872757775,1,19,138,43,37,0,0.2994062570298583,1,-0.1378604087061394,-0.2067936485059295,-1.1950550344829605,-1.4679536483161866,0.3949500495407011,0.8638044477416337,1,0,-1,0
-0.7271408393513575,1,42,497,10,73,0,1.1988558633191224,2,0.662713378179183,-0.2067936485059295,-0.7539532922331343,-0.001702902170196588,0.8386506418690736,-1.4180517679795304,1,0,-1,1
-0.7462920122754265,1,33,260,164,54,1,-0.31896534729401077,1,0.7198972200995631,-0.2067936485059295,0.3430205401440935,-1.4025277626835686,-0.04875054278767131,-0.5216438616439294,1,0,-1,0
1.6475360838309645,0,29,100,184,53,2,1.7047962668568335,2,-0.18074829014642452,-0.2067936485059295,0.6664760066428252,-0.020265644399306244,0.3949500495407011,-0.8156768105711468,1,0,-1,0
0.3041789433557065,1,31,446,311,57,2,-0.15031854611477377,1,0.21953860329623667,-0.2067936485059295,0.10616395263353195,-1.5249307548192126,-0.04875054278767131,0.07328396427891003,1,0,-1,4
-0.45340582743130164,1,34,122,513,24,2,-0.5438277488663268,0,-0.19504425062651956,-0.2067936485059295,1.237290177849322,1.3337820415601351,-0.04875054278767131,0.6056786250559603,1,0,-1,3
-0.9705902754845135,1,20,306,567,69,0,-0.6000433492594058,1,0.4339780104976623,-0.2067936485059295,0.4878477105259381,-1.1956629875495328,-0.4924511351160437,-1.4363321851231654,1,0,-1,4
-0.22201580609111926,0,16,157,482,18,1,0.5804842589952534,2,0.3624982080971871,-0.2067936485059295,-0.6289483552623197,0.722801862895379,-0.9361517274444162,1.2062645320176593,1,0,-1,3
3.2202961829816528,0,2,76,356,59,1,0.8615622609606484,1,0.5626416548185177,-0.2067936485059295,1.1014574965123476,1.2306027724033934,-0.4924511351160437,2.3075357689982026,-1,1,-1,3
-0.7033646067765741,1,0,257,329,14,1,0.5242686586021743,1,-0.06638060630566417,-0.2067936485059295,-0.7917568117535367,-1.3179758756251128,-1.823552912101161,-1.2029543999756473,1,0,-1,4
-0.012414954660968742,1,31,429,470,46,1,1.3112870641052805,2,0.47686589193794743,-0.2067936485059295,0.578833582317921,1.2305243122254876,0.8386506418690736,-0.4904475034810914,1,0,-1,4
-0.5525191427610541,1,24,531,348,59,2,-1.443277355155591,3,-0.09497252726585426,-0.2067936485059295,-1.243401695095868,0.9207472066537158,-0.9361517274444162,2.4083459192522687,1,0,-1,2
-0.1594233321514519,1,7,575,283,2,2,-0.4876121484732478,0,-1.2243534051933627,-0.2067936485059295,1.2531151454619047,1.446719972178582,-0.4924511351160437,0.40182986993536085,1,0,-1,1
-0.8476664678788614,0,34,532,372,38,0,1.8172274676429916,2,-1.2100574447132675,-0.2067936485059295,0.6763396894693979,0.7037514922929041,2.169752418854191,0.026242729594129096,1,0,-1,2
-0.9462316279907514,1,14,520,290,26,1,-0.6000433492594058,1,1.9779417423479269,-0.2067936485059295,1.148619592148422,1.6342329416299775,-0.04875054278767131,-0.3065431496205199,1,0,-1,1
-0.7684922985988553,1,4,135,320,95,1,-1.330846154369433,3,-1.4102008914345983,-0.2067936485059295,-0.9704440797199196,-1.1012319738186342,-0.9361517274444162,0.1979222600710952,1,0,-1,3
-0.778941507439358,1,22,284,129,65,0,-0.3751809476870898,0,2.006533663308117,-0.2067936485059295,1.6693205112505871,0.6565062772047526,1.282351234197446,0.43435335798095437,1,0,-1,0
1.341939549872654,1,12,278,197,33,0,-1.274630553976354,3,-0.2808200135070898,-0.2067936485059295,-1.268013468283357,-1.6935679030791748,0.3949500495407011,0.727976107179586,1,0,-1,0
1.5329031238954816,1,13,30,389,74,2,-0.9373369516178799,3,1.5919508093853607,-0.2067936485059295,-1.2701338908717572,0.27155256849564413,0.8386506418690736,0.025099986921386968,1,0,-1,3
-0.8324551605831787,1,25,78,415,42,0,0.7491310601744904,1,0.5769376152986128,-0.2067936485059295,0.5182694928855132,1.4274307387598748,-0.04875054278767131,-0.19568221427756746,1,0,-1,3
-0.8343737038456972,1,21,358,200,7,1,-0.9935525520109589,3,0.37679416857728215,-0.2067936485059295,-1.1910167447892117,-0.6689965948763001,-0.4924511351160437,-1.2462848673923899,1,0,-1,1
-0.6513583804818752,1,2,588,480,36,2,1.2550714637122016,2,0.34820224761709206,-0.2067936485059295,0.6161781470096368,-0.7909274112672372,0.3949500495407011,-0.8367957270323009,1,0,-1,2
1.0740972065446197,1,11,209,116,44,0,-1.387061754762512,3,2.321044793870208,4.772110297630446,-1.075457559711585,0.9864338281896106,-0.04875054278767131,1.1529742368431513,-1,1,-1,0
-0.26710157276030494,1,5,214,129,1,0,0.1869750562437003,0,-1.0813938003924122,-0.2067936485059295,0.7433855543594547,1.2017541293756107,-1.3798523197727885,-0.7463887259818018,1,0,-1,0
-0.3730668283133379,1,27,484,466,98,1,0.5242686586021743,2,0.04798707753509617,-0.2067936485059295,-0.009549072051475477,-1.3650877845857543,0.3949500495407011,-0.3256766739170758,1,0,-1,2
-0.6991506635392567,1,30,415,265,10,2,0.35562185742293734,1,-0.32370789494737495,-0.2067936485059295,-0.595642080264353,0.3749799502815474,-0.9361517274444162,1.4054610871729736,1,0,-1,1
-0.07425371517607526,0,26,304,38,41,1,0.9739934617468065,2,-0.18074829014642452,-0.2067936485059295,-0.855584864855876,0.7044923478978741,0.8386506418690736,1.888625092480702,1,0,-1,0
0.2713238899850766,1,25,236,121,38,1,1.3112870641052805,2,2.078013465708592,-0.2067936485059295,0.6755704914324934,-1.4678097865198043,0.3949500495407011,0.27302511689997083,1,0,-1,0
-0.9887821767773233,1,11,223,253,62,2,1.1988558633191224,2,-0.9098422746312717,-0.2067936485059295,-0.15320962541068175,0.4401617496741614,-0.4924511351160437,2.2163965232148124,1,0,-1,0
1.3694500898691255,1,1,269,190,79,2,1.3112870641052805,2,-0.40948365782794516,-0.2067936485059295,-0.7943977250135755,-0.5187123813239461,0.3949500495407011,-0.6141757482449898,1,0,-1,0
-0.9597642099317304,1,29,610,380,58,0,-1.49949295554867,3,-0.4523715392682303,-0.2067936485059295,-0.8088842880419446,0.6566421950441487,-1.3798523197727885,-1.3260544467856368,1,0,-1,2
0.01564374055336489,1,18,121,552,13,2,1.9858742688222286,2,0.2624264847365218,6.431744946342571,-0.3173436665188307,0.9861655836146619,-0.4924511351160437,-1.149736335622912,-1,1,-1,3
0.497266618847751,1,36,546,117,18,1,-1.218414953583275,3,0.23383456377633172,-0.2067936485059295,-0.8522798772906429,0.9673462406927615,0.8386506418690736,1.1766197989151228,1,0,-1,1
1.1179153642724984,1,38,158,320,4,0,-0.9935525520109589,3,1.8492780980270715,-0.2067936485059295,-1.1288834913615184,0.3185719793269929,1.282351234197446,0.2450105136970974,1,0,-1,3
0.5064139590458305,1,14,38,244,14,0,-0.5438277488663268,0,1.649134651305741,3.1124756489183207,1.805142936613736,1.2959090633959025,1.7260518265258185,0.17398175547688471,-1,1,-1,0
-0.8023066236007446,1,13,114,117,34,0,-1.0497681524040379,3,-1.1957614842331725,-0.2067936485059295,-0.9148541375928279,1.3339255768925318,-0.4924511351160437,-1.0135732109345532,1,0,-1,0
0.1687503448425676,1,18,126,82,24,0,-0.03788734532861574,0,-0.4523715392682303,-0.2067936485059295,0.5368610094374959,1.1368821443054626,0.3949500495407011,-0.297999657447355,1,0,-1,0
-0.7730488388473369,0,29,395,188,99,2,0.8053466605675694,1,-0.9527301560715568,-0.2067936485059295,1.0648308499884092,-1.3366044547580131,-0.4924511351160437,0.19330751312450742,1,0,-1,1
-0.9938526125425509,1,9,177,311,53,2,1.0302090621398854,2,-1.1957614842331725,-0.2067936485059295,0.3516458141312497,-1.299231184134618,-1.823552912101161,-1.069568149102105,1,0,-1,3
-0.312221599130607,1,41,600,31,12,0,1.1426402629260435,2,2.278156912429923,-0.2067936485059295,-0.289711509039763,1.3625071723799802,0.3949500495407011,0.8908738080916796,1,0,-1,1
0.4300148255562529,1,8,111,497,54,0,0.8615622609606484,1,-1.038505918952127,-0.2067936485059295,-1.205467411909192,0.18730712229846852,-0.04875054278767131,-0.2793495828309178,1,0,-1,3
-0.8967606195786663,0,7,407,405,12,2,0.5242686586021743,2,0.7484891410597533,-0.2067936485059295,-0.08170241190657869,-0.9320537659129743,0.8386506418690736,0.3224502032189053,1,0,-1,4
-0.7160064364885267,0,33,388,213,53,1,-0.9373369516178799,3,-0.20934021110661458,-0.2067936485059295,-1.2480835471471603,-1.3270751886569538,1.7260518265258185,-1.241525658802257,1,0,-1,1
3.884043632410835,1,28,546,510,81,0,-1.49949295554867,3,0.6913052991393731,-0.2067936485059295,-1.0400000942037415,0.5728301841987056,0.8386506418690736,0.3224502032189053,1,0,-1,2
-0.8351959366724909,0,33,643,400,78,0,0.5804842589952534,1,-1.1814655237530776,1.4528410002061958,-0.6537370439982971,0.9669918096255777,1.282351234197446,-0.8908682042979628,1,0,-1,2
-0.9426000996724128,1,27,584,133,86,2,0.5242686586021743,2,-0.5953311440691808,-0.2067936485059295,0.38900832677716,-0.4624475104164738,1.282351234197446,-0.8262617470457354,1,0,-1,1
0.1277757423073501,1,13,677,392,39,2,-1.330846154369433,3,2.006533663308117,-0.2067936485059295,-0.885250269145828,0.14019456040985562,-1.3798523197727885,-0.07608669993136383,1,0,-1,2
0.07426208916352939,0,29,442,342,67,2,0.5242686586021743,2,-0.8669543931909865,-0.2067936485059295,0.0999206285673235,0.13965273901485775,-1.823552912101161,4.898262730459381,1,0,-1,4
-0.5251799012701648,1,28,96,578,48,0,-1.49949295554867,3,-0.4523715392682303,-0.2067936485059295,-1.2312586220866015,1.4655051452033083,-0.04875054278767131,-0.6238370983741605,1,0,-1,3
0.17508838954910194,0,14,171,120,66,1,1.3675026644983594,2,0.41968205001756725,-0.2067936485059295,-0.6842588221026696,-0.603018332179812,-0.4924511351160437,-0.6174272817457408,1,0,-1,0
0.23507712620392265,1,28,467,330,51,0,0.9739934617468065,0,0.8771527853806086,-0.2067936485059295,1.4739595938375696,-1.6370034470541228,-0.4924511351160437,2.2163965232148124,1,0,-1,4
-0.6799994906151876,1,30,190,428,14,2,0.5804842589952534,2,-1.5388645357554536,-0.2067936485059295,0.07706519089743294,-0.6125359543987131,-0.04875054278767131,-0.5386448569167204,1,0,-1,3
0.8282495913333154,1,25,50,346,1,0,0.5804842589952534,2,0.10517091945547634,-0.2067936485059295,-0.3063620825452901,-0.4148690844202116,1.282351234197446,-0.6186204279128006,1,0,-1,3
-0.3720732969809621,1,28,534,301,64,1,0.7491310601744904,1,-0.39518769734785014,-0.2067936485059295,0.5643444552960956,-0.2553421313249485,-0.4924511351160437,-1.0809083881204151,1,0,-1,2
3.8339902090797713,1,26,403,357,14,0,0.07454385545754227,1,-0.8812503536710816,-0.2067936485059295,-0.35218320960369415,-1.5997663119127807,-0.4924511351160437,2.2163965232148124,1,0,-1,4
1.4133710267003534,1,12,647,550,58,0,-1.0497681524040379,3,1.5347669674649806,-0.2067936485059295,-1.19191670649239,-1.1205185955254555,0.3949500495407011,1.309021474896645,1,0,-1,2
0.037981065681259245,1,25,376,557,63,2,0.4680530582090954,0,0.7198972200995631,-0.2067936485059295,1.2507306315475009,-1.2047755767834607,-0.9361517274444162,-1.426187767487536,1,0,-1,4
-0.44850669017165606,1,23,128,250,7,0,0.6929154597814113,2,0.2767224452166169,-0.2067936485059295,0.006893817984087222,-0.9409161749124976,-1.3798523197727885,0.9780820156065316,1,0,-1,0
-1.0161556779693288,1,20,486,248,28,0,0.018328255064463266,1,0.19094668233604659,-0.2067936485059295,-0.20421001925090965,0.6567359990293843,-0.04875054278767131,-0.5057530808539406,1,0,-1,1
0.7112184523196845,1,18,640,488,22,0,-0.8249057508317219,0,0.11946687993557138,6.431744946342571,0.05445333260589565,-1.064064049042269,-0.4924511351160437,0.8454394746756854,-1,1,-1,2
-0.791446298346845,1,33,404,299,39,1,-1.218414953583275,3,-0.5810351835890857,-0.2067936485059295,-0.8917525565511281,1.4277909373574733,-0.04875054278767131,-0.2793495828309178,1,0,-1,4
-0.25408288633607196,1,9,93,293,90,1,1.8172274676429916,2,0.8342649039403235,-0.2067936485059295,0.7225607995069921,-1.3831152346995808,-0.4924511351160437,-0.6357899617697277,1,0,-1,0
1.2414215867971294,1,11,645,581,43,2,0.8615622609606484,1,-0.08067656678575921,-0.2067936485059295,-0.30424678794380267,0.7225986934749209,0.8386506418690736,0.6724185667661023,1,0,-1,2
1.1554639966960756,1,6,149,74,8,0,-0.9935525520109589,3,-1.0670978399123172,-0.2067936485059295,-1.160412918894236,0.3368984704517562,0.3949500495407011,0.04311326467656117,1,0,-1,0
-0.038006951394921495,0,4,584,170,96,1,-0.8249057508317219,1,-0.8526584327108915,-0.2067936485059295,0.8726928723500222,1.0328404661197277,0.3949500495407011,0.15833862321868789,1,0,-1,1
0.0869039188754819,0,30,267,96,32,1,1.7610118672499127,2,0.6913052991393731,-0.2067936485059295,-0.6955378293171466,1.3616625012275452,-0.4924511351160437,-0.47660928187647617,1,0,-1,0
1.2226815302864573,1,8,269,138,46,1,-1.443277355155591,3,-0.08067656678575921,-0.2067936485059295,0.42616315595310605,0.3087305048342388,-1.3798523197727885,0.07519674344807539,1,0,-1,0
-0.47834688984404267,1,30,615,564,8,1,0.1869750562437003,0,0.2910184056967119,-0.2067936485059295,0.10656393561272243,-0.1334066356168825,-0.4924511351160437,0.2733713662360875,1,0,-1,2
-0.6053476018825467,1,40,190,301,73,1,-0.2627497469009318,0,-0.9670261165516518,-0.2067936485059295,0.9987054587491816,0.06415881288338283,-1.3798523197727885,2.152260903911918,1,0,-1,0
-0.14671298303726654,1,10,210,170,30,1,0.6929154597814113,1,-0.8955463141511766,-0.2067936485059295,0.2257768113656457,-1.5810157440705428,0.8386506418690736,1.1562948482329782,1,0,-1,0
1.7073877816813197,1,33,275,465,13,2,1.1426402629260435,2,-0.009196764385283997,-0.2067936485059295,0.09083639975148071,0.7981553006916576,-0.4924511351160437,1.0546199345293568,1,0,-1,4
-0.5082213492175456,1,29,586,387,66,0,-0.31896534729401077,1,0.319610326656902,-0.2067936485059295,0.14440847902842632,-0.8100991176510783,-0.04875054278767131,0.6056786250559603,1,0,-1,2
-1.007830570598043,0,35,468,149,91,2,-0.09410294572169475,0,0.5483456943384226,-0.2067936485059295,2.3244926311644054,0.7692991489922028,-1.3798523197727885,-1.2528337952331126,1,0,-1,1
-0.7859304864671042,0,14,572,93,25,2,-0.2627497469009318,0,0.9915204692213689,-0.2067936485059295,1.2257932311910553,-1.0641623147019763,0.8386506418690736,0.8036880532793623,1,0,-1,1
0.6708947841056788,1,3,458,380,38,1,-0.31896534729401077,1,-0.12356444822604433,-0.2067936485059295,-0.7388052188930274,-0.1986944269835331,-0.04875054278767131,1.2998435744475931,1,0,-1,4
-0.8908336912855286,1,12,407,219,47,0,0.6929154597814113,2,-1.1099857213526023,-0.2067936485059295,0.6731090577143988,-0.6589109253222135,-2.2672535044295334,-2.086859017301617,1,0,-1,1
-0.5844491842015411,0,26,23,153,14,1,-1.443277355155591,3,-0.7382907488701311,6.431744946342571,-1.2007547919364234,0.6756281434201044,-0.4924511351160437,-1.7724141731845655,-1,1,-1,0
-0.6876051442630291,1,34,286,99,4,0,0.8053466605675694,2,-0.9527301560715568,-0.2067936485059295,0.23861216260812637,-1.0454153379635813,-0.9361517274444162,-1.1561849428778395,1,0,-1,0
0.5164177917718199,1,1,437,118,30,0,-1.105983752797117,3,0.5912335757787078,-0.2067936485059295,-1.074855021249343,-0.6128421776173362,-0.4924511351160437,0.15024189205426505,1,0,-1,1
2.805479721864252,1,36,613,192,56,0,0.35562185742293734,1,-0.9241382351113667,-0.2067936485059295,-1.1965575346483808,0.7040551037996412,0.3949500495407011,0.4227607569557098,1,0,-1,1
-0.9899127469141646,1,19,299,301,36,2,0.1869750562437003,0,2.1923811495493526,-0.2067936485059295,1.4522579532230362,-0.2833919169796284,-0.04875054278767131,0.37749610864483263,1,0,-1,4
-0.7949065281596016,1,24,629,0,38,2,-0.20653414650785276,1,-0.5381473021488006,-0.2067936485059295,0.6152269054373315,-0.8474024161601967,-2.2672535044295334,-1.862140905119957,1,0,-1,1
0.8298255375846697,1,37,612,456,63,2,0.07454385545754227,1,0.8199689434602284,-0.2067936485059295,-0.7853647760668598,-1.2615719310597158,-1.823552912101161,-0.19958802908453482,1,0,-1,2
